80.625 hashNum 1 iterationNum 25 probeNum 10
185.062 hashNum 2 iterationNum 1 probeNum 1
183.625 hashNum 2 iterationNum 2 probeNum 1
181.875 hashNum 2 iterationNum 3 probeNum 1
179.688 hashNum 2 iterationNum 4 probeNum 1
176.688 hashNum 2 iterationNum 5 probeNum 1
174.562 hashNum 2 iterationNum 6 probeNum 1
172.375 hashNum 2 iterationNum 7 probeNum 1
169.25 hashNum 2 iterationNum 8 probeNum 1
166.562 hashNum 2 iterationNum 9 probeNum 1
164.375 hashNum 2 iterationNum 10 probeNum 1
160.188 hashNum 2 iterationNum 11 probeNum 1
156.812 hashNum 2 iterationNum 12 probeNum 1
153.062 hashNum 2 iterationNum 13 probeNum 1
149.625 hashNum 2 iterationNum 14 probeNum 1
146.562 hashNum 2 iterationNum 15 probeNum 1
182.562 hashNum 2 iterationNum 1 probeNum 2
181.312 hashNum 2 iterationNum 2 probeNum 2
179.438 hashNum 2 iterationNum 3 probeNum 2
176.875 hashNum 2 iterationNum 4 probeNum 2
174.562 hashNum 2 iterationNum 5 probeNum 2
172.625 hashNum 2 iterationNum 6 probeNum 2
170.438 hashNum 2 iterationNum 7 probeNum 2
166.562 hashNum 2 iterationNum 8 probeNum 2
163.812 hashNum 2 iterationNum 9 probeNum 2
160.688 hashNum 2 iterationNum 10 probeNum 2
157.938 hashNum 2 iterationNum 11 probeNum 2
154.312 hashNum 2 iterationNum 12 probeNum 2
150.625 hashNum 2 iterationNum 13 probeNum 2
147.188 hashNum 2 iterationNum 14 probeNum 2
144.375 hashNum 2 iterationNum 15 probeNum 2
181.312 hashNum 2 iterationNum 1 probeNum 3
178.312 hashNum 2 iterationNum 2 probeNum 3
176.625 hashNum 2 iterationNum 3 probeNum 3
174.375 hashNum 2 iterationNum 4 probeNum 3
172.25 hashNum 2 iterationNum 5 probeNum 3
169.625 hashNum 2 iterationNum 6 probeNum 3
167.5 hashNum 2 iterationNum 7 probeNum 3
164.312 hashNum 2 iterationNum 8 probeNum 3
161.5 hashNum 2 iterationNum 9 probeNum 3
159.812 hashNum 2 iterationNum 10 probeNum 3
155.875 hashNum 2 iterationNum 11 probeNum 3
152 hashNum 2 iterationNum 12 probeNum 3
148.75 hashNum 2 iterationNum 13 probeNum 3
145.375 hashNum 2 iterationNum 14 probeNum 3
140.562 hashNum 2 iterationNum 15 probeNum 3
181.125 hashNum 2 iterationNum 1 probeNum 4
180.312 hashNum 2 iterationNum 2 probeNum 4
178.062 hashNum 2 iterationNum 3 probeNum 4
175.438 hashNum 2 iterationNum 4 probeNum 4
173.125 hashNum 2 iterationNum 5 probeNum 4
170.5 hashNum 2 iterationNum 6 probeNum 4
167.625 hashNum 2 iterationNum 7 probeNum 4
165.062 hashNum 2 iterationNum 8 probeNum 4
162.875 hashNum 2 iterationNum 9 probeNum 4
159.062 hashNum 2 iterationNum 10 probeNum 4
155.625 hashNum 2 iterationNum 11 probeNum 4
152.25 hashNum 2 iterationNum 12 probeNum 4
148.562 hashNum 2 iterationNum 13 probeNum 4
145.125 hashNum 2 iterationNum 14 probeNum 4
141.125 hashNum 2 iterationNum 15 probeNum 4
178.625 hashNum 2 iterationNum 1 probeNum 5
176.688 hashNum 2 iterationNum 2 probeNum 5
174.562 hashNum 2 iterationNum 3 probeNum 5
172.812 hashNum 2 iterationNum 4 probeNum 5
169.938 hashNum 2 iterationNum 5 probeNum 5
167.625 hashNum 2 iterationNum 6 probeNum 5
165.25 hashNum 2 iterationNum 7 probeNum 5
162.312 hashNum 2 iterationNum 8 probeNum 5
160.188 hashNum 2 iterationNum 9 probeNum 5
156.375 hashNum 2 iterationNum 10 probeNum 5
153.375 hashNum 2 iterationNum 11 probeNum 5
150.438 hashNum 2 iterationNum 12 probeNum 5
147 hashNum 2 iterationNum 13 probeNum 5
143.562 hashNum 2 iterationNum 14 probeNum 5
139.75 hashNum 2 iterationNum 15 probeNum 5
174.562 hashNum 2 iterationNum 1 probeNum 6
173.375 hashNum 2 iterationNum 2 probeNum 6
171.625 hashNum 2 iterationNum 3 probeNum 6
169.25 hashNum 2 iterationNum 4 probeNum 6
168.5 hashNum 2 iterationNum 5 probeNum 6
165.562 hashNum 2 iterationNum 6 probeNum 6
162.812 hashNum 2 iterationNum 7 probeNum 6
159.562 hashNum 2 iterationNum 8 probeNum 6
157.125 hashNum 2 iterationNum 9 probeNum 6
153.625 hashNum 2 iterationNum 10 probeNum 6
151.688 hashNum 2 iterationNum 11 probeNum 6
148.438 hashNum 2 iterationNum 12 probeNum 6
143.688 hashNum 2 iterationNum 13 probeNum 6
139.812 hashNum 2 iterationNum 14 probeNum 6
136.188 hashNum 2 iterationNum 15 probeNum 6
176.5 hashNum 3 iterationNum 1 probeNum 1
175.5 hashNum 3 iterationNum 2 probeNum 1
173.125 hashNum 3 iterationNum 3 probeNum 1
170.938 hashNum 3 iterationNum 4 probeNum 1
168.125 hashNum 3 iterationNum 5 probeNum 1
166.312 hashNum 3 iterationNum 6 probeNum 1
163.938 hashNum 3 iterationNum 7 probeNum 1
161.875 hashNum 3 iterationNum 8 probeNum 1
173.75 hashNum 3 iterationNum 1 probeNum 2
173.125 hashNum 3 iterationNum 2 probeNum 2
171.062 hashNum 3 iterationNum 3 probeNum 2
169.188 hashNum 3 iterationNum 4 probeNum 2
165.812 hashNum 3 iterationNum 5 probeNum 2
164.812 hashNum 3 iterationNum 6 probeNum 2
161.188 hashNum 3 iterationNum 7 probeNum 2
159.188 hashNum 3 iterationNum 8 probeNum 2
172.25 hashNum 3 iterationNum 1 probeNum 3
170.25 hashNum 3 iterationNum 2 probeNum 3
168.625 hashNum 3 iterationNum 3 probeNum 3
166.875 hashNum 3 iterationNum 4 probeNum 3
164.625 hashNum 3 iterationNum 5 probeNum 3
162.688 hashNum 3 iterationNum 6 probeNum 3
159.438 hashNum 3 iterationNum 7 probeNum 3
157.125 hashNum 3 iterationNum 8 probeNum 3
173.625 hashNum 3 iterationNum 1 probeNum 4
171.375 hashNum 3 iterationNum 2 probeNum 4
168.812 hashNum 3 iterationNum 3 probeNum 4
166.312 hashNum 3 iterationNum 4 probeNum 4
164.438 hashNum 3 iterationNum 5 probeNum 4
161.562 hashNum 3 iterationNum 6 probeNum 4
159.375 hashNum 3 iterationNum 7 probeNum 4
156.562 hashNum 3 iterationNum 8 probeNum 4
169.688 hashNum 4 iterationNum 1 probeNum 1
167.75 hashNum 4 iterationNum 2 probeNum 1
165.625 hashNum 4 iterationNum 3 probeNum 1
163.875 hashNum 4 iterationNum 4 probeNum 1
161.625 hashNum 4 iterationNum 5 probeNum 1
